+-----+-----+----------------------+----------------------+----------------------+-----------------------+----------------------+----------------------+----------------------+----------------------+-------------------------+-------------------------+------------------------+------------------------+-------------------------+
|  h  |  x  |        y real        |     y euler (1)      |     y richar (1)     | y euler melhorado (2) |      y heun (3)      |    y nystrom (3)     |    y r. kutta (4)    |    erro r. euler     |     erro r. richard     |     erro r. euler m.    |     erro r. heunn      |    erro r. nystrom     |     erro r. r. kutta    |
| 0.1 | 1.5 | 0.22313016014842982  | 0.20589113209464902  | 0.22338639579122607  |  0.22373230041800266  | 0.22311505149687638  | 0.22311505149687638  | 0.22313046332987488  | 0.07725996361188071  |  -0.0011483684797510211 |  -0.002698605464955001  | 6.771227853458032e-05  | 6.771227853458032e-05  | -1.3587649686568277e-06 |
| 0.1 | 1.6 | 0.20189651799465538  |  0.1853020188851841  | 0.20212095003181818  |   0.2024777318782924  | 0.20188193576275698  | 0.20188193576275698  | 0.20189681061324566  | 0.08219309215580711  |  -0.0011116191571403844 |  -0.0028787712111627783 | 7.222626741283559e-05  | 7.222626741283559e-05  | -1.4493493656137773e-06 |
| 0.1 | 1.7 | 0.18268352405273466  | 0.16677181699666568  | 0.18287741245092884  |  0.18324234734985462  | 0.18266950487600128  | 0.18266950487600125  | 0.18268380537326268  | 0.08709984733749607  |  -0.0010613348915811702 |  -0.0030589693297061638 | 7.674023591385867e-05  |  7.67402359140106e-05  | -1.5399337705487653e-06 |
| 0.1 | 1.8 | 0.16529888822158653  | 0.15009463529699912  |  0.1654637942794549  |  0.16583432435161843  | 0.16528545699530184  |  0.1652854569953018  | 0.16529915774442958  | 0.09198037015352334  |  -0.0009976235148497143 |  -0.0032391998264025773 | 8.125418403715328e-05  |  8.12541840373212e-05  |  -1.630518184021435e-06 |
| 0.1 | 1.9 | 0.14956861922263506  |  0.1350851717672992  |  0.1497063109254506  |  0.15008006353821468  | 0.14955579100458227  | 0.14955579100458224  |  0.1495688766455753  | 0.09683480084667387  |  -0.0009205921906022763 |  -0.003419462707069091  | 8.576811178349894e-05  |  8.57681117836845e-05  | -1.7211026054784507e-06 |
| 0.1 | 2.0 |  0.1353352832366127  | 0.12157665459056928  | 0.13544765853963742  |   0.1358224575020843  | 0.13532306489397952  |  0.1353230648939795  | 0.13533552842179075  |  0.1016632789099691  |  -0.0008303474181839452 |  -0.0035997579775249562 | 9.028201915252389e-05  | 9.028201915272898e-05  | -1.8116870352332399e-06 |
| 0.1 | 2.1 |  0.1224564282529819  | 0.10941898913151235  | 0.12254545346849918  |   0.1229193240393863  | 0.12244481988490247  | 0.12244481988490244  |  0.1224566611983521  |  0.1064659430906771  |  -0.0007269950364170394 |  -0.0037800856435898783 | 9.479590614431906e-05  | 9.479590614454571e-05  | -1.9022714732987146e-06 |
| 0.1 | 2.2 | 0.11080315836233387  | 0.09847709021836111  |  0.1108708192281493  |   0.1112419882556446  | 0.11079215452585592  | 0.11079215452585589  | 0.11080337917706391  | 0.11124293139429905  |  -0.0006106402273676601 |  -0.003960445711084597  | 9.930977275908142e-05  | 9.930977275933191e-05  | -1.9928559195078254e-06 |
| 0.1 | 2.3 | 0.10025884372280375  |  0.088629381196525   | 0.10030710707895063  |  0.10067399937135836  | 0.10024843448681196  | 0.10024843448681194  | 0.10025905260612657  | 0.11599438108853477  |  -0.0004813875200907105 |  -0.004140838185830649  | 0.00010382361899728346 | 0.00010382361899756029 |  -2.083440373566752e-06 |
| 0.1 | 2.4 | 0.09071795328941251  |  0.0797664430768725  | 0.09074873759174426  |  0.09110996943107931  | 0.09070812513815035  | 0.09070812513815033  | 0.09071815051249604  | 0.12072042870722632  |  -0.0003393407943578645 |  -0.004321263073651703  | 0.00010833744485840367 | 0.00010833744485870963 | -2.1740248360984965e-06 |
| 0.1 | 2.5 |  0.0820849986238988  | 0.07178979876918525  | 0.08210015178424139  |  0.08245452233512678  | 0.08207573522916971  | 0.08207573522916968  | 0.08208518451435064  | 0.12542121005428314  | -0.00018460328435917754 |   -0.00450172038037155  | 0.0001128512503427769  | 0.00011285125034311502 |  -2.264609306857108e-06 |
| 0.1 | 2.6 | 0.07427357821433388  | 0.06461081889226672  | 0.07427486148220083  |  0.07462134271328973  | 0.07426486109319372  |  0.0742648610931937  | 0.07427375314300375  | 0.13009686020758274  |  -1.727758238942479e-05 |  -0.0046822101118151735 | 0.0001173650354504729  | 0.00011736503545065975 |  -2.355193785924685e-06 |
| 0.1 | 2.7 | 0.06720551273974976  | 0.05814973700304005  | 0.06719458953491692  |   0.0675323151555272  | 0.06719732181249145  | 0.06719732181249144  | 0.06720567710953265  | 0.13474751352285314  |  0.00016253435748851073 |  -0.004862732273808676  | 0.00012187880018149772 | 0.00012187880018170422 | -2.4457782731634628e-06 |
| 0.1 | 2.8 | 0.06081006262521797  | 0.052334763302736044 | 0.060788491397770116 |  0.06111674521575211  | 0.06080237668666935  | 0.06080237668666934  | 0.06081021686159675  | 0.13937330363753345  |  0.0003547312157990044  |  -0.005043286872178891  | 0.00012639254453643224 | 0.00012639254453666047 | -2.5363627682881005e-06 |
| 0.1 | 2.9 | 0.05502322005640723  | 0.047101286972462436 | 0.054992450394744374 |  0.05531065442025566  | 0.05501601717198799  | 0.05501601717198797  | 0.05502336459950505  | 0.14397436347461307  |   0.000559212304029331  |  -0.005223873912754696  | 0.0001309062685146368  |  0.000130906268514889  | -2.6269472718803525e-06 |
| 0.1 | 3.0 | 0.049787068367863944 | 0.042391158275216195 | 0.049748439698687946 |  0.05005614225033137  |  0.0497803262044538  | 0.04978032620445379  | 0.04978720366580465  |  0.1485508252464527  |  0.0007758775610281136  |  -0.005404493401364966  | 0.00013541997211660432 | 0.00013541997211688307 | -2.7175317836647286e-06 |
| 0.1 | 3.1 |  0.0450492023935578  | 0.03815204244769457  | 0.04500394472375391  |  0.04530080873654989  | 0.04504289849399661  |  0.0450428984939966  | 0.045049328896957515 | 0.15310282045858256  |  0.0010046275494183855  |  -0.005585145343840054  | 0.00013993365534236579 | 0.00013993365534267383 | -2.8081163037852938e-06 |
| 0.1 | 3.2 | 0.04076220397836621  | 0.034336838202925116 | 0.04071144021930714  |  0.04099723190657765  | 0.04075631598731794  | 0.04075631598731792  |  0.0407623221358008  |  0.1576304799134816  |  0.0012453634520353662  |  -0.005765829746011128  | 0.0001444473181920977  | 0.00014444731819243816 |  -2.898700832007291e-06 |
| 0.1 | 3.3 | 0.036883167401240015 | 0.030903154382632605 | 0.03682791689343201  |  0.03710249487545277  | 0.036877673249191514 |  0.0368776732491915  | 0.03688327765555265  | 0.16213393371433607  |   0.001497987068381394  |  -0.0059465466137104015 | 0.00014896096066618718 | 0.00014896096066656345 |  -2.989285367999499e-06 |
| 0.1 | 3.4 | 0.03337326996032608  | 0.027812838944369346 | 0.03331445288227897  |  0.03357775786228476  | 0.03336814801164346  | 0.03336814801164344  | 0.033373372745656125 |  0.166613311268777   |  0.0017624008110990479  |  -0.006127295952772127  | 0.00015347458276372897 | 0.00015347458276414482 |  -3.07986991289928e-06  |
| 0.1 | 3.5 |  0.0301973834223185  | 0.02503155504993241  | 0.030135825823617693 |  0.030387870865367705 | 0.03019261259253539  | 0.030192612592535376 | 0.030197479161747625 | 0.17106874129260133  |   0.002038507702469066  |  -0.006308077769030072  | 0.0001579881844857254  | 0.00015798818448618497 | -3.1704544657129687e-06 |
| 0.1 | 3.6 | 0.02732372244729256  | 0.022528399544939168 | 0.027260161693439804 |  0.027501023133157772 | 0.02731928229414577  | 0.02731928229414576  | 0.027323811551017818 |  0.1755003518134678  |   0.002326211370920045  |  -0.0064888920683199925 |  0.000162501765831993  | 0.00016250176583237392 |  -3.261039026844068e-06 |
| 0.1 | 3.7 | 0.024723526470339388 | 0.02027555959044525  | 0.024658616927191773 |  0.024888425935507785 | 0.02471939726248623  | 0.02471939726248622  | 0.024723609334294086 | 0.17990827017457753  |   0.002625416047564534  |  -0.006669738856478463  | 0.00016701532680261545 | 0.00016701532680303644 |  -3.351623596145623e-06 |
| 0.1 | 3.8 |  0.0223707718561656  | 0.018248003631400726 | 0.02230509067576669  |  0.022524025471634544 | 0.02236693462300629  | 0.022366934623006283 | 0.022370848861019324 |  0.184292623038333   |  0.0029360265627495627  |  -0.0068506181393425646 | 0.00017152886739816778 | 0.00017152886739847797 | -3.4422081731378433e-06 |
| 0.1 | 3.9 | 0.02024191144580439  | 0.016423203268260654 | 0.020175964343957936 |  0.020384243051829263 | 0.020238348011383526 | 0.02023834801138352  | 0.020241982956282573 | 0.18865353638997634  |   0.003257948342626713  |  -0.007031529922752093  | 0.00017604238761769877 | 0.00017604238761804157 |  -3.532792758866391e-06 |
| 0.1 | 4.0 | 0.01831563888873418  | 0.014780882941434589 | 0.018249865828592688 |  0.018447739961905484 | 0.018312331892300193 | 0.018312331892300186 | 0.018315705253205333 | 0.19299113554121192  |  0.0035910874057441242  |   -0.00721247421254627  | 0.00018055588746181142 | 0.00018055588746219026 | -3.6233773529691657e-06 |
| 0.1 | 4.1 | 0.016572675401761255 | 0.01330279464729113  | 0.01650745611765849  |  0.016695204665524464 | 0.01656960830721629  | 0.016569608307216287 | 0.016572736952047182 | 0.19730554513380616  |   0.003935350359654831  |  -0.007393451014565043  | 0.00018506936693146186 | 0.00018506936693167122 |  -3.713961954538259e-06 |
| 0.1 | 4.2 | 0.014995576820477703 | 0.011972515182562017 | 0.014931236132805017 |  0.01510916022229964  | 0.014992733916646206 | 0.014992733916646203 | 0.014995633871847991 | 0.20159688914316687  |   0.004290644397541491  |  -0.0075744603346521305 | 0.00018958282602471815 | 0.00018958282602494952 |  -3.804546565345268e-06 |
| 0.1 | 4.3 | 0.013568559012200934 | 0.010775263664305815 | 0.01350537189781293  |  0.013673790001181175 | 0.013565925405578709 | 0.013565925405578706 | 0.013568611863518256 | 0.20586529088191086  |   0.004656877294868622  |   -0.0077555021786482   | 0.00019409626474385883 | 0.0001940962647441145  |  -3.895131183425837e-06 |
| 0.1 | 4.4 | 0.012277339903068436 | 0.009697737297875235 | 0.012215536296936934 |  0.012374779951068962 | 0.012274901504481135 | 0.012274901504481132 |  0.0122773888370562  | 0.21011087300340114  |  0.0050339574060383726  |  -0.007936576552399047  | 0.0001986096830870779  | 0.0001986096830873605  |  -3.985715810669312e-06 |
| 0.1 | 4.5 | 0.011108996538242306 | 0.00872796356808771  | 0.011048765851230272 |  0.01119917585571741  | 0.011106740044638014 | 0.01110674004463801  | 0.01110904182184984  | 0.21433375750527767  |   0.005421793661082874  |  -0.008117683461747923  | 0.00020312308105633603 | 0.00020312308105664833 | -4.0763004451395996e-06 |
| 0.1 | 4.6 | 0.010051835744633586 | 0.00785516721127894  | 0.00999333108965554  |  0.010135254149424256 | 0.01004974861705663  | 0.010049748617056627 | 0.010051877629478054 | 0.21853406573295728  |   0.005820295562358424  |  -0.008298822912541592  | 0.00020763645865082728 | 0.00020763645865117244 |  -4.166885087644488e-06 |
| 0.1 | 4.7 | 0.009095277101695816 | 0.007069650490151046 | 0.009038619226442321 |  0.00917240500522895  | 0.009093347540333408 | 0.009093347540333405 | 0.009095315824562848 |  0.2227119183831234  |  0.0062293731812668686  |  -0.008479994910628364  | 0.00021214981586956298 | 0.00021214981586994446 |  -4.257469739481925e-06 |
| 0.1 | 4.8 | 0.00822974704902003  | 0.006362685441135941 | 0.008175027978089573 |   0.0083010265297322  | 0.008227963966078345 | 0.008227963966078342 | 0.008229782832407887 |  0.2268674355071961  |   0.006648937154997175  |   -0.00866119946185441  | 0.00021666315271464954 | 0.0002166631527150711  | -4.3480543987364925e-06 |
| 0.1 | 4.9 | 0.007446583070924338 | 0.005726416897022347 | 0.007393869463828678 | 0.0075124290094076415 | 0.007444936061973223 | 0.007444936061973219 | 0.007446616123618872 |  0.2310007365147769  |   0.007078898683274494  |  -0.008842436572070626  | 0.00022117646918441407 |  0.00022117646918488   |  -4.438639066911943e-06 |
| 0.1 | 5.0 | 0.006737946999085467 | 0.005153775207320112 | 0.006687283233347939 |  0.006798748253513915 | 0.006736426313408771 | 0.006736426313408768 | 0.00673797751675499  |  0.2351119401770855  |   0.007519169525139463  |  -0.009023706247125495  |  0.000225689765280437  | 0.00022568976528095192 |  -4.529223742414564e-06 |
+-----+-----+----------------------+----------------------+----------------------+-----------------------+----------------------+----------------------+----------------------+----------------------+-------------------------+-------------------------+------------------------+------------------------+-------------------------+
